"","influenza_type","date","wwtp","total_cases","measuring_period","daily_cases","date_2","is_observation"
"1077",NA,2022-04-13,NA,NA,NA,0,NA,NA
"1078","B",2022-04-14,"ZUERICH(WERDHOELZLI)",0,"2021/22",0,2022-04-14,TRUE
"1079",NA,2022-04-15,NA,NA,NA,0,NA,NA
"1080",NA,2022-04-16,NA,NA,NA,0,NA,NA
"1081",NA,2022-04-17,NA,NA,NA,0,NA,NA
"1082",NA,2022-04-18,NA,NA,NA,0,NA,NA
"1083",NA,2022-04-19,NA,NA,NA,0,NA,NA
"1084",NA,2022-04-20,NA,NA,NA,0,NA,NA
"1085","B",2022-04-21,"ZUERICH(WERDHOELZLI)",0,"2021/22",0,2022-04-21,TRUE
"1086",NA,2022-04-22,NA,NA,NA,0,NA,NA
"1087",NA,2022-04-23,NA,NA,NA,0,NA,NA
"1088",NA,2022-04-24,NA,NA,NA,0,NA,NA
"1089",NA,2022-04-25,NA,NA,NA,0,NA,NA
"1090",NA,2022-04-26,NA,NA,NA,0,NA,NA
"1091",NA,2022-04-27,NA,NA,NA,0,NA,NA
"1092","B",2022-04-28,"ZUERICH(WERDHOELZLI)",0,"2021/22",0,2022-04-28,TRUE
"1093","B",2022-10-06,"ZUERICH(WERDHOELZLI)",0,"2022/23",0,2022-10-06,TRUE
"1094",NA,2022-10-07,NA,NA,NA,0,NA,NA
"1095",NA,2022-10-08,NA,NA,NA,0,NA,NA
"1096",NA,2022-10-09,NA,NA,NA,0,NA,NA
"1097",NA,2022-10-10,NA,NA,NA,0,NA,NA
"1098",NA,2022-10-11,NA,NA,NA,0,NA,NA
"1099",NA,2022-10-12,NA,NA,NA,0,NA,NA
"1100","B",2022-10-13,"ZUERICH(WERDHOELZLI)",0,"2022/23",0,2022-10-13,TRUE
"1101",NA,2022-10-14,NA,NA,NA,0,NA,NA
"1102",NA,2022-10-15,NA,NA,NA,0,NA,NA
"1103",NA,2022-10-16,NA,NA,NA,0,NA,NA
"1104",NA,2022-10-17,NA,NA,NA,0,NA,NA
"1105",NA,2022-10-18,NA,NA,NA,0,NA,NA
"1106",NA,2022-10-19,NA,NA,NA,0,NA,NA
"1107","B",2022-10-20,"ZUERICH(WERDHOELZLI)",0,"2022/23",0,2022-10-20,TRUE
"1108",NA,2022-10-21,NA,NA,NA,0,NA,NA
"1109",NA,2022-10-22,NA,NA,NA,0,NA,NA
"1110",NA,2022-10-23,NA,NA,NA,0,NA,NA
"1111",NA,2022-10-24,NA,NA,NA,0,NA,NA
"1112",NA,2022-10-25,NA,NA,NA,0,NA,NA
"1113",NA,2022-10-26,NA,NA,NA,0,NA,NA
"1114","B",2022-10-27,"ZUERICH(WERDHOELZLI)",0,"2022/23",0,2022-10-27,TRUE
"1115",NA,2022-10-28,NA,NA,NA,0,NA,NA
"1116",NA,2022-10-29,NA,NA,NA,0,NA,NA
"1117",NA,2022-10-30,NA,NA,NA,0,NA,NA
"1118",NA,2022-10-31,NA,NA,NA,0,NA,NA
"1119",NA,2022-11-01,NA,NA,NA,0,NA,NA
"1120",NA,2022-11-02,NA,NA,NA,0,NA,NA
"1121","B",2022-11-03,"ZUERICH(WERDHOELZLI)",0,"2022/23",0,2022-11-03,TRUE
"1122",NA,2022-11-04,NA,NA,NA,0,NA,NA
"1123",NA,2022-11-05,NA,NA,NA,0,NA,NA
"1124",NA,2022-11-06,NA,NA,NA,0,NA,NA
"1125",NA,2022-11-07,NA,NA,NA,0,NA,NA
"1126",NA,2022-11-08,NA,NA,NA,0,NA,NA
"1127",NA,2022-11-09,NA,NA,NA,0,NA,NA
"1128","B",2022-11-10,"ZUERICH(WERDHOELZLI)",0,"2022/23",0,2022-11-10,TRUE
"1129","A",2021-08-26,"VERNIER/AIRE",0,"2021/22",0,2021-08-26,TRUE
"1130",NA,2021-08-27,NA,NA,NA,1.47152609459644e-06,NA,NA
"1131",NA,2021-08-28,NA,NA,NA,2.75911142736833e-06,NA,NA
"1132",NA,2021-08-29,NA,NA,NA,3.67881523649111e-06,NA,NA
"1133",NA,2021-08-30,NA,NA,NA,4.04669676014022e-06,NA,NA
"1134",NA,2021-08-31,NA,NA,NA,3.6788152364911e-06,NA,NA
"1135",NA,2021-09-01,NA,NA,NA,2.39122990371922e-06,NA,NA
"1136","A",2021-09-02,"VERNIER/AIRE",0,"2021/22",0,2021-09-02,TRUE
"1137",NA,2021-09-03,NA,NA,NA,0,NA,NA
"1138",NA,2021-09-04,NA,NA,NA,0,NA,NA
"1139",NA,2021-09-05,NA,NA,NA,0,NA,NA
"1140",NA,2021-09-06,NA,NA,NA,0,NA,NA
"1141",NA,2021-09-07,NA,NA,NA,0,NA,NA
"1142",NA,2021-09-08,NA,NA,NA,0,NA,NA
"1143","A",2021-09-09,"VERNIER/AIRE",0,"2021/22",0,2021-09-09,TRUE
"1144",NA,2021-09-10,NA,NA,NA,1.25079718040697e-05,NA,NA
"1145",NA,2021-09-11,NA,NA,NA,2.66714104645605e-05,NA,NA
"1146",NA,2021-09-12,NA,NA,NA,3.89954415068056e-05,NA,NA
"1147",NA,2021-09-13,NA,NA,NA,4.59851904561387e-05,NA,NA
"1148",NA,2021-09-14,NA,NA,NA,4.41457828378932e-05,NA,NA
"1149",NA,2021-09-15,NA,NA,NA,2.99823441774025e-05,NA,NA
"1150","A",2021-09-16,"VERNIER/AIRE",0,"2021/22",0,2021-09-16,TRUE
"1151",NA,2021-09-17,NA,NA,NA,0,NA,NA
"1152",NA,2021-09-18,NA,NA,NA,0,NA,NA
"1153",NA,2021-09-19,NA,NA,NA,0,NA,NA
"1154",NA,2021-09-20,NA,NA,NA,0,NA,NA
"1155",NA,2021-09-21,NA,NA,NA,0,NA,NA
"1156",NA,2021-09-22,NA,NA,NA,0,NA,NA
"1157","A",2021-09-23,"VERNIER/AIRE",0,"2021/22",0,2021-09-23,TRUE
"1158",NA,2021-09-24,NA,NA,NA,0.00017364007916238,NA,NA
"1159",NA,2021-09-25,NA,NA,NA,0.000370640635076478,NA,NA
"1160",NA,2021-09-26,NA,NA,NA,0.000542257365858788,NA,NA
"1161",NA,2021-09-27,NA,NA,NA,0.000639745969625802,NA,NA
"1162",NA,2021-09-28,NA,NA,NA,0.000614362144494013,NA,NA
"1163",NA,2021-09-29,NA,NA,NA,0.000417361588579915,NA,NA
"1164","A",2021-09-30,"VERNIER/AIRE",0,"2021/22",0,2021-09-30,TRUE
"1165",NA,2021-10-01,NA,NA,NA,0,NA,NA
"1166",NA,2021-10-02,NA,NA,NA,0,NA,NA
"1167",NA,2021-10-03,NA,NA,NA,0,NA,NA
"1168",NA,2021-10-04,NA,NA,NA,0,NA,NA
"1169",NA,2021-10-05,NA,NA,NA,0,NA,NA
"1170",NA,2021-10-06,NA,NA,NA,0,NA,NA
"1171","A",2021-10-07,"VERNIER/AIRE",0,"2021/22",0,2021-10-07,TRUE
"1172",NA,2021-10-08,NA,NA,NA,0.00241845313646925,NA,NA
"1173",NA,2021-10-09,NA,NA,NA,0.00516229748060613,NA,NA
"1174",NA,2021-10-10,NA,NA,NA,0.00755260768051622,NA,NA
"1175",NA,2021-10-11,NA,NA,NA,0.00891045838430509,NA,NA
"1176",NA,2021-10-12,NA,NA,NA,0.00855692424007829,NA,NA
"1177",NA,2021-10-13,NA,NA,NA,0.00581307989594141,NA,NA
"1178","A",2021-10-14,"VERNIER/AIRE",0,"2021/22",0,2021-10-14,TRUE
"1179",NA,2021-10-15,NA,NA,NA,0,NA,NA
"1180",NA,2021-10-16,NA,NA,NA,0,NA,NA
"1181",NA,2021-10-17,NA,NA,NA,0,NA,NA
"1182",NA,2021-10-18,NA,NA,NA,0,NA,NA
"1183",NA,2021-10-19,NA,NA,NA,0,NA,NA
"1184",NA,2021-10-20,NA,NA,NA,0,NA,NA
"1185","A",2021-10-21,"VERNIER/AIRE",0,"2021/22",0,2021-10-21,TRUE
"1186",NA,2021-10-22,NA,NA,NA,0.0345176900871339,NA,NA
"1187",NA,2021-10-23,NA,NA,NA,0.0785654141392236,NA,NA
"1188",NA,2021-10-24,NA,NA,NA,0.127684879065991,NA,NA
"1189",NA,2021-10-25,NA,NA,NA,0.177417791777159,NA,NA
"1190",NA,2021-10-26,NA,NA,NA,0.22330585918245,NA,NA
"1191",NA,2021-10-27,NA,NA,NA,0.260890788191584,NA,NA
"1192","A",2021-10-28,"VERNIER/AIRE",2,"2021/22",0.285714285714286,2021-10-28,TRUE
"1193",NA,2021-10-29,NA,NA,NA,0.294528539930501,NA,NA
"1194",NA,2021-10-30,NA,NA,NA,0.288927664101083,NA,NA
"1195",NA,2021-10-31,NA,NA,NA,0.271716252757105,NA,NA
"1196",NA,2021-11-01,NA,NA,NA,0.245698900429646,NA,NA
"1197",NA,2021-11-02,NA,NA,NA,0.213680201649782,NA,NA
"1198",NA,2021-11-03,NA,NA,NA,0.178464750948588,NA,NA
"1199","A",2021-11-04,"VERNIER/AIRE",1,"2021/22",0.142857142857143,2021-11-04,TRUE
"1200",NA,2021-11-05,NA,NA,NA,0.109317338029261,NA,NA
"1201",NA,2021-11-06,NA,NA,NA,0.0789267616097159,NA,NA
"1202",NA,2021-11-07,NA,NA,NA,0.0524222048660209,NA,NA
"1203",NA,2021-11-08,NA,NA,NA,0.0305404590656889,NA,NA
"1204",NA,2021-11-09,NA,NA,NA,0.0140183154762328,NA,NA
"1205",NA,2021-11-10,NA,NA,NA,0.00359256536516556,NA,NA
"1206","A",2021-11-11,"VERNIER/AIRE",0,"2021/22",0,2021-11-11,TRUE
"1207",NA,2021-11-12,NA,NA,NA,0.00354449894974216,NA,NA
"1208",NA,2021-11-13,NA,NA,NA,0.0127982949893701,NA,NA
"1209",NA,2021-11-14,NA,NA,NA,0.025900709195355,NA,NA
"1210",NA,2021-11-15,NA,NA,NA,0.0409910626441678,NA,NA
"1211",NA,2021-11-16,NA,NA,NA,0.0562086764122798,NA,NA
"1212",NA,2021-11-17,NA,NA,NA,0.0696928715761621,NA,NA
"1213","A",2021-11-18,"VERNIER/AIRE",0.557080784486,"2021/22",0.0795829692122857,2021-11-18,TRUE
"1214",NA,2021-11-19,NA,NA,NA,0.0843335035390708,NA,NA
"1215",NA,2021-11-20,NA,NA,NA,0.0836598613427337,NA,NA
"1216",NA,2021-11-21,NA,NA,NA,0.0775926425514396,NA,NA
"1217",NA,2021-11-22,NA,NA,NA,0.0661624470933539,NA,NA
"1218",NA,2021-11-23,NA,NA,NA,0.0493998748966419,NA,NA
"1219",NA,2021-11-24,NA,NA,NA,0.0273355258894688,NA,NA
"1220","A",2021-11-25,"VERNIER/AIRE",0,"2021/22",0,2021-11-25,TRUE
"1221",NA,2021-11-26,NA,NA,NA,0,NA,NA
"1222",NA,2021-11-27,NA,NA,NA,0,NA,NA
"1223",NA,2021-11-28,NA,NA,NA,0,NA,NA
"1224",NA,2021-11-29,NA,NA,NA,0,NA,NA
"1225",NA,2021-11-30,NA,NA,NA,0,NA,NA
"1226",NA,2021-12-01,NA,NA,NA,0,NA,NA
"1227","A",2021-12-02,"VERNIER/AIRE",0,"2021/22",0,2021-12-02,TRUE
"1228",NA,2021-12-03,NA,NA,NA,0.0942470645900439,NA,NA
"1229",NA,2021-12-04,NA,NA,NA,0.212069553147388,NA,NA
"1230",NA,2021-12-05,NA,NA,NA,0.34088095199859,NA,NA
"1231",NA,2021-12-06,NA,NA,NA,0.468094747470209,NA,NA
"1232",NA,2021-12-07,NA,NA,NA,0.581124425888802,NA,NA
"1233",NA,2021-12-08,NA,NA,NA,0.667383473580927,NA,NA
"1234","A",2021-12-09,"VERNIER/AIRE",4.999997638112,"2021/22",0.714285376873143,2021-12-09,TRUE
"1235",NA,2021-12-10,NA,NA,NA,0.71339052146899,NA,NA
"1236",NA,2021-12-11,NA,NA,NA,0.67284689057994,NA,NA
"1237",NA,2021-12-12,NA,NA,NA,0.604949366794451,NA,NA
"1238",NA,2021-12-13,NA,NA,NA,0.521992832700976,NA,NA
"1239",NA,2021-12-14,NA,NA,NA,0.436272170887972,NA,NA
"1240",NA,2021-12-15,NA,NA,NA,0.360082263943895,NA,NA
"1241","A",2021-12-16,"VERNIER/AIRE",2.1400259612004,"2021/22",0.3057179944572,2021-12-16,TRUE
"1242",NA,2021-12-17,NA,NA,NA,0.283080107174449,NA,NA
"1243",NA,2021-12-18,NA,NA,NA,0.292492795474631,NA,NA
"1244",NA,2021-12-19,NA,NA,NA,0.33188611489484,NA,NA
"1245",NA,2021-12-20,NA,NA,NA,0.399190120972173,NA,NA
"1246",NA,2021-12-21,NA,NA,NA,0.492334869243723,NA,NA
"1247",NA,2021-12-22,NA,NA,NA,0.609250415246586,NA,NA
"1248","A",2021-12-23,"VERNIER/AIRE",5.235067701625,"2021/22",0.747866814517857,2021-12-23,TRUE
"1249",NA,2021-12-24,NA,NA,NA,0.907249060068015,NA,NA
"1250",NA,2021-12-25,NA,NA,NA,1.09100189480108,NA,NA
"1251",NA,2021-12-26,NA,NA,NA,1.30386499909444,NA,NA
"1252",NA,2021-12-27,NA,NA,NA,1.55057805332551,NA,NA
"1253",NA,2021-12-28,NA,NA,NA,1.83588073787169,NA,NA
"1254",NA,2021-12-29,NA,NA,NA,2.16451273311037,NA,NA
"1255","A",2021-12-30,"VERNIER/AIRE",17.7884960359327,"2021/22",2.54121371941896,2021-12-30,TRUE
"1256",NA,2021-12-31,NA,NA,NA,2.96288630947258,NA,NA
"1257",NA,2022-01-01,NA,NA,NA,3.39508484513726,NA,NA
"1258",NA,2022-01-02,NA,NA,NA,3.79552660057676,NA,NA
"1259",NA,2022-01-03,NA,NA,NA,4.12192884995484,NA,NA
"1260",NA,2022-01-04,NA,NA,NA,4.33200886743525,NA,NA
"1261",NA,2022-01-05,NA,NA,NA,4.38348392718175,NA,NA
"1262","A",2022-01-06,"VERNIER/AIRE",29.6384991235067,"2021/22",4.2340713033581,2022-01-06,TRUE
"1263",NA,2022-01-07,NA,NA,NA,3.85972871350697,NA,NA
"1264",NA,2022-01-08,NA,NA,NA,3.30937564868669,NA,NA
"1265",NA,2022-01-09,NA,NA,NA,2.65017204333454,NA,NA
"1266",NA,2022-01-10,NA,NA,NA,1.94927783188776,NA,NA
"1267",NA,2022-01-11,NA,NA,NA,1.27385294878362,NA,NA
"1268",NA,2022-01-12,NA,NA,NA,0.691057328459375,NA,NA
"1269","A",2022-01-13,"VERNIER/AIRE",1.876356337466,"2021/22",0.268050905352286,2022-01-13,TRUE
"1270",NA,2022-01-14,NA,NA,NA,0.0538655819201725,NA,NA
"1271",NA,2022-01-15,NA,NA,NA,0.0250211327031026,NA,NA
"1272",NA,2022-01-16,NA,NA,NA,0.139909300261705,NA,NA
"1273",NA,2022-01-17,NA,NA,NA,0.35692182715661,NA,NA
"1274",NA,2022-01-18,NA,NA,NA,0.634450455948446,NA,NA
"1275",NA,2022-01-19,NA,NA,NA,0.930886929197842,NA,NA
"1276","A",2022-01-20,"VERNIER/AIRE",8.432360926258,"2021/22",1.20462298946543,2022-01-20,TRUE
"1277",NA,2022-01-21,NA,NA,NA,1.42261821375447,NA,NA
"1278",NA,2022-01-22,NA,NA,NA,1.5861035168388,NA,NA
"1279",NA,2022-01-23,NA,NA,NA,1.70487764793486,NA,NA
"1280",NA,2022-01-24,NA,NA,NA,1.78873935625911,NA,NA
"1281",NA,2022-01-25,NA,NA,NA,1.84748739102803,NA,NA
"1282",NA,2022-01-26,NA,NA,NA,1.89092050145806,NA,NA
"1283","A",2022-01-27,"VERNIER/AIRE",13.5018620573597,"2021/22",1.92883743676567,2022-01-27,TRUE
"1284",NA,2022-01-28,NA,NA,NA,1.97071524648465,NA,NA
"1285",NA,2022-01-29,NA,NA,NA,2.02474418141812,NA,NA
"1286",NA,2022-01-30,NA,NA,NA,2.09879279268656,NA,NA
"1287",NA,2022-01-31,NA,NA,NA,2.20072963141041,NA,NA
"1288",NA,2022-02-01,NA,NA,NA,2.33842324871014,NA,NA
"1289",NA,2022-02-02,NA,NA,NA,2.51974219570622,NA,NA
"1290","A",2022-02-03,"VERNIER/AIRE",19.2678851646337,"2021/22",2.7525550235191,2022-02-03,TRUE
"1291",NA,2022-02-04,NA,NA,NA,3.03947999351351,NA,NA
"1292",NA,2022-02-05,NA,NA,NA,3.36213420803127,NA,NA
"1293",NA,2022-02-06,NA,NA,NA,3.69688447965843,NA,NA
"1294",NA,2022-02-07,NA,NA,NA,4.02009762098107,NA,NA
"1295",NA,2022-02-08,NA,NA,NA,4.30814044458528,NA,NA
"1296",NA,2022-02-09,NA,NA,NA,4.53737976305711,NA,NA
"1297","A",2022-02-10,"VERNIER/AIRE",32.7892767228785,"2021/22",4.68418238898264,2022-02-10,TRUE
"1298",NA,2022-02-11,NA,NA,NA,4.73307519398897,NA,NA
"1299",NA,2022-02-12,NA,NA,NA,4.70122528586727,NA,NA
"1300",NA,2022-02-13,NA,NA,NA,4.61395983144975,NA,NA
"1301",NA,2022-02-14,NA,NA,NA,4.49660599756859,NA,NA
"1302",NA,2022-02-15,NA,NA,NA,4.374490951056,NA,NA
"1303",NA,2022-02-16,NA,NA,NA,4.27294185874418,NA,NA
"1304","A",2022-02-17,"VERNIER/AIRE",29.5210012122573,"2021/22",4.21728588746533,2022-02-17,TRUE
"1305",NA,2022-02-18,NA,NA,NA,4.22828920528934,NA,NA
"1306",NA,2022-02-19,NA,NA,NA,4.30847398523689,NA,NA
"1307",NA,2022-02-20,NA,NA,NA,4.45580140156638,NA,NA
"1308",NA,2022-02-21,NA,NA,NA,4.66823262853619,NA,NA
"1309",NA,2022-02-22,NA,NA,NA,4.9437288404047,NA,NA
"1310",NA,2022-02-23,NA,NA,NA,5.28025121143031,NA,NA
"1311","A",2022-02-24,"VERNIER/AIRE",39.7303264110997,"2021/22",5.67576091587139,2022-02-24,TRUE
"1312",NA,2022-02-25,NA,NA,NA,6.13119899477945,NA,NA
"1313",NA,2022-02-26,NA,NA,NA,6.65942595637849,NA,NA
"1314",NA,2022-02-27,NA,NA,NA,7.27628217568562,NA,NA
"1315",NA,2022-02-28,NA,NA,NA,7.99760802771797,NA,NA
"1316",NA,2022-03-01,NA,NA,NA,8.83924388749265,NA,NA
"1317",NA,2022-03-02,NA,NA,NA,9.81703013002678,NA,NA
"1318","A",2022-03-03,"VERNIER/AIRE",76.6276499123623,"2021/22",10.9468071303375,2022-03-03,TRUE
"1319",NA,2022-03-04,NA,NA,NA,12.2366782899981,NA,NA
"1320",NA,2022-03-05,NA,NA,NA,13.6637991168074,NA,NA
"1321",NA,2022-03-06,NA,NA,NA,15.19758814512,NA,NA
"1322",NA,2022-03-07,NA,NA,NA,16.8074639092909,NA,NA
"1323",NA,2022-03-08,NA,NA,NA,18.4628449436749,NA,NA
"1324",NA,2022-03-09,NA,NA,NA,20.133149782627,NA,NA
"1325","A",2022-03-10,"VERNIER/AIRE",152.514578723513,"2021/22",21.7877969605019,2022-03-10,TRUE
"1326",NA,2022-03-11,NA,NA,NA,23.3869714656729,NA,NA
"1327",NA,2022-03-12,NA,NA,NA,24.8539241025868,NA,NA
"1328",NA,2022-03-13,NA,NA,NA,26.1026721297088,NA,NA
"1329",NA,2022-03-14,NA,NA,NA,27.047232805504,NA,NA
"1330",NA,2022-03-15,NA,NA,NA,27.6016233884376,NA,NA
"1331",NA,2022-03-16,NA,NA,NA,27.6798611369749,NA,NA
"1332","A",2022-03-17,"VERNIER/AIRE",190.371743167066,"2021/22",27.1959633095809,2022-03-17,TRUE
"1333",NA,2022-03-18,NA,NA,NA,26.1138563631516,NA,NA
"1334",NA,2022-03-19,NA,NA,NA,24.5971035483064,NA,NA
"1335",NA,2022-03-20,NA,NA,NA,22.8591773140953,NA,NA
"1336",NA,2022-03-21,NA,NA,NA,21.1135501095684,NA,NA
"1337",NA,2022-03-22,NA,NA,NA,19.5736943837757,NA,NA
"1338",NA,2022-03-23,NA,NA,NA,18.4530825857674,NA,NA
"1339","A",2022-03-24,"VERNIER/AIRE",125.756310152155,"2021/22",17.9651871645936,2022-03-24,TRUE
"1340",NA,2022-03-25,NA,NA,NA,18.2436143322761,NA,NA
"1341",NA,2022-03-26,NA,NA,NA,19.1025053527246,NA,NA
"1342",NA,2022-03-27,NA,NA,NA,20.2761352528205,NA,NA
"1343",NA,2022-03-28,NA,NA,NA,21.4987790594452,NA,NA
"1344",NA,2022-03-29,NA,NA,NA,22.5047117994801,NA,NA
"1345",NA,2022-03-30,NA,NA,NA,23.0282084998066,NA,NA
"1346","A",2022-03-31,"VERNIER/AIRE",159.624809311144,"2021/22",22.8035441873063,2022-03-31,TRUE
"1347",NA,2022-04-01,NA,NA,NA,21.6520073314151,NA,NA
"1348",NA,2022-04-02,NA,NA,NA,19.7429401717881,NA,NA
"1349",NA,2022-04-03,NA,NA,NA,17.3326983906349,NA,NA
"1350",NA,2022-04-04,NA,NA,NA,14.6776376701652,NA,NA
"1351",NA,2022-04-05,NA,NA,NA,12.0341136925885,NA,NA
"1352",NA,2022-04-06,NA,NA,NA,9.6584821401145,NA,NA
"1353","A",2022-04-07,"VERNIER/AIRE",54.6496908646701,"2021/22",7.80709869495287,2022-04-07,TRUE
"1354",NA,2022-04-08,NA,NA,NA,6.66653063280379,NA,NA
"1355",NA,2022-04-09,NA,NA,NA,6.14419160332965,NA,NA
"1356",NA,2022-04-10,NA,NA,NA,6.07770684968341,NA,NA
"1357",NA,2022-04-11,NA,NA,NA,6.30470161501803,NA,NA
"1358",NA,2022-04-12,NA,NA,NA,6.66280114248646,NA,NA
"1359",NA,2022-04-13,NA,NA,NA,6.98963067524164,NA,NA
"1360","A",2022-04-14,"VERNIER/AIRE",49.8597081950558,"2021/22",7.12281545643654,2022-04-14,TRUE
"1361",NA,2022-04-15,NA,NA,NA,6.93979884270654,NA,NA
"1362",NA,2022-04-16,NA,NA,NA,6.4772966446167,NA,NA
"1363",NA,2022-04-17,NA,NA,NA,5.81184278621455,NA,NA
"1364",NA,2022-04-18,NA,NA,NA,5.01997119154758,NA,NA
"1365",NA,2022-04-19,NA,NA,NA,4.17821578466331,NA,NA
"1366",NA,2022-04-20,NA,NA,NA,3.36311048960923,NA,NA
"1367","A",2022-04-21,"VERNIER/AIRE",18.55832461303,"2021/22",2.65118923043286,2022-04-21,TRUE
"1368",NA,2022-04-22,NA,NA,NA,2.10195127812794,NA,NA
"1369",NA,2022-04-23,NA,NA,NA,1.7067572914732,NA,NA
"1370",NA,2022-04-24,NA,NA,NA,1.43993327619361,NA,NA
"1371",NA,2022-04-25,NA,NA,NA,1.27580523801414,NA,NA
"1372",NA,2022-04-26,NA,NA,NA,1.18869918265975,NA,NA
"1373",NA,2022-04-27,NA,NA,NA,1.15294111585543,NA,NA
"1374","A",2022-04-28,"VERNIER/AIRE",7.999999303283,"2021/22",1.14285704332614,2022-04-28,TRUE
"1375","A",2022-10-06,"VERNIER/AIRE",0,"2022/23",0,2022-10-06,TRUE
"1376",NA,2022-10-07,NA,NA,NA,0.0135832165444091,NA,NA
"1377",NA,2022-10-08,NA,NA,NA,0.0261790932458767,NA,NA
"1378",NA,2022-10-09,NA,NA,NA,0.0368002902614614,NA,NA
"1379",NA,2022-10-10,NA,NA,NA,0.0444594677482218,NA,NA
"1380",NA,2022-10-11,NA,NA,NA,0.0481692858632164,NA,NA
"1381",NA,2022-10-12,NA,NA,NA,0.0469424047635039,NA,NA
"1382","A",2022-10-13,"VERNIER/AIRE",0.278540392243,"2022/23",0.0397914846061429,2022-10-13,TRUE
"1383",NA,2022-10-14,NA,NA,NA,0.02648450507273,NA,NA
"1384",NA,2022-10-15,NA,NA,NA,0.0098107239430154,NA,NA
"1385",NA,2022-10-16,NA,NA,NA,0,NA,NA
"1386",NA,2022-10-17,NA,NA,NA,0,NA,NA
"1387",NA,2022-10-18,NA,NA,NA,0,NA,NA
"1388",NA,2022-10-19,NA,NA,NA,0,NA,NA
"1389","A",2022-10-20,"VERNIER/AIRE",0,"2022/23",0,2022-10-20,TRUE
"1390",NA,2022-10-21,NA,NA,NA,0.036085278017714,NA,NA
"1391",NA,2022-10-22,NA,NA,NA,0.0847582675802741,NA,NA
"1392",NA,2022-10-23,NA,NA,NA,0.140706018003099,NA,NA
"1393",NA,2022-10-24,NA,NA,NA,0.198615578601608,NA,NA
"1394",NA,2022-10-25,NA,NA,NA,0.25317399869122,NA,NA
"1395",NA,2022-10-26,NA,NA,NA,0.299068327587354,NA,NA
"1396","A",2022-10-27,"VERNIER/AIRE",2.316899302238,"2022/23",0.330985614605429,2022-10-27,TRUE
"1397",NA,2022-10-28,NA,NA,NA,0.345230298221989,NA,NA
"1398",NA,2022-10-29,NA,NA,NA,0.344576373558081,NA,NA
"1399",NA,2022-10-30,NA,NA,NA,0.333415224895878,NA,NA
"1400",NA,2022-10-31,NA,NA,NA,0.316138236517554,NA,NA
"1401",NA,2022-11-01,NA,NA,NA,0.297136792705279,NA,NA
"1402",NA,2022-11-02,NA,NA,NA,0.280802277741227,NA,NA
"1403","A",2022-11-03,"VERNIER/AIRE",1.900682531353,"2022/23",0.271526075907571,2022-11-03,TRUE
"1404",NA,2022-11-04,NA,NA,NA,0.272695062262965,NA,NA
"1405",NA,2022-11-05,NA,NA,NA,0.283678074971989,NA,NA
"1406",NA,2022-11-06,NA,NA,NA,0.302839442975704,NA,NA
"1407",NA,2022-11-07,NA,NA,NA,0.328543495215172,NA,NA
"1408",NA,2022-11-08,NA,NA,NA,0.359154560631456,NA,NA
"1409",NA,2022-11-09,NA,NA,NA,0.393036968165616,NA,NA
"1410","A",2022-11-10,"VERNIER/AIRE",2.999885327311,"2022/23",0.428555046758714,2022-11-10,TRUE
"1411","B",2021-08-26,"VERNIER/AIRE",1.523105546646,"2021/22",0.217586506663714,2021-08-26,TRUE
"1412",NA,2021-08-27,NA,NA,NA,0.178343821536974,NA,NA
"1413",NA,2021-08-28,NA,NA,NA,0.140120998717795,NA,NA
"1414",NA,2021-08-29,NA,NA,NA,0.103937900513741,NA,NA
"1415",NA,2021-08-30,NA,NA,NA,0.070814389232372,NA,NA
"1416",NA,2021-08-31,NA,NA,NA,0.041770327181251,NA,NA
"1417",NA,2021-09-01,NA,NA,NA,0.0178255766679397,NA,NA
"1418","B",2021-09-02,"VERNIER/AIRE",0,"2021/22",0,2021-09-02,TRUE
"1419",NA,2021-09-03,NA,NA,NA,0,NA,NA
"1420",NA,2021-09-04,NA,NA,NA,0,NA,NA
"1421",NA,2021-09-05,NA,NA,NA,0,NA,NA
"1422",NA,2021-09-06,NA,NA,NA,0,NA,NA
"1423",NA,2021-09-07,NA,NA,NA,0,NA,NA
"1424",NA,2021-09-08,NA,NA,NA,0,NA,NA
"1425","B",2021-09-09,"VERNIER/AIRE",0,"2021/22",0,2021-09-09,TRUE
"1426",NA,2021-09-10,NA,NA,NA,0.00296674430929664,NA,NA
"1427",NA,2021-09-11,NA,NA,NA,0.00436708376879988,NA,NA
"1428",NA,2021-09-12,NA,NA,NA,0.00454751242652643,NA,NA
"1429",NA,2021-09-13,NA,NA,NA,0.00385452433049301,NA,NA
"1430",NA,2021-09-14,NA,NA,NA,0.00263461352871632,NA,NA
"1431",NA,2021-09-15,NA,NA,NA,0.00123427406921308,NA,NA
"1432","B",2021-09-16,"VERNIER/AIRE",0,"2021/22",0,2021-09-16,TRUE
"1433",NA,2021-09-17,NA,NA,NA,0,NA,NA
"1434",NA,2021-09-18,NA,NA,NA,0,NA,NA
"1435",NA,2021-09-19,NA,NA,NA,0,NA,NA
"1436",NA,2021-09-20,NA,NA,NA,0,NA,NA
"1437",NA,2021-09-21,NA,NA,NA,0,NA,NA
"1438",NA,2021-09-22,NA,NA,NA,0,NA,NA
"1439","B",2021-09-23,"VERNIER/AIRE",0,"2021/22",0,2021-09-23,TRUE
